,name,price,rating,category,features,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
1752,Voltas Beko RFF265C/WPNPR0I0000GO 228 L 3 Star Double Door Refrigerator,23430,4.7,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '228 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Door Alarm', 'Door Lock', 'Removable Gasket']",9,Voltas,228.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,
1753,Haier HRF-3182PKG-P 268 L 2 Star Double Door Refrigerator,35600,4.7,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '268 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Door Lock', 'Removable Gasket']",9,Haier,268.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,
1754,LG GL-B199OBEY 185 L 4 Star Single Door Refrigerator,15790,4.1,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '4 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",8,LG,185.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1755,Godrej RT EONREGALIS 477B RCI 436 L 2 Star Double Door Refrigerator,48900,4.5,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '436 L Capacity', 'Digital Panel Display', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Deodorizer']",8,Godrej,436.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1756,Lloyd GLFF272AMST1GC 240 L 2 Star Double Door Refrigerator,24500,4.15,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '240 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Deodorizer', 'Removable Gasket']",8,Lloyd,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
1757,Godrej RT EONVALOR 280B RCIT 244 L 2 Star Double Door Refrigerator,25999,4.05,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '244 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Door Alarm', 'Door Lock', 'Removable Gasket']",10,Godrej,244.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,
1758,Godrej RF EON 331B RCIT MT BK 308 L 2 Star Double Door Refrigerator,32490,4.25,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '308 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",9,Godrej,308.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1759,Godrej RT EONCRYSTAL 310B RI 272 L 2 Star Double Door Refrigerator,29490,4.3,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '272 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Deodorizer', 'Door Alarm']",8,Godrej,272.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1760,LG GL-S412SPZX 380 L 3 Star Double Door Refrigerator,44990,4.15,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '380 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",9,LG,380.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1761,LG GL-L257CPZ3 630 L 3 Star Side By Side Refrigerator,138990,4.7,Refrigerator,"['Side By Side', '630 L Capacity', 'LED Display', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",10,LG,630.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,
1762,LG GL-B199OSEY 185 L 4 Star Single Door Refrigerator,21399,4.25,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '4 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",8,LG,185.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1763,IFB IFBDC-2233FRB 197 L 3 Star Single Door Refrigerator,19380,4.0,Refrigerator,"['Single Door', 'Top Mounted Freezer', '197 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Child Lock', 'Door Lock', 'Removable Gasket', 'Non Inverter Compressor']",10,IFB,197.0,L,3.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1764,Samsung Bespoke RS76CB81A312 653 L Side by Side Refrigerator,117990,4.25,Refrigerator,"['Side By Side', '653 L Capacity', 'Internal (Simple UX LED) Display', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Child Lock', 'Door Alarm']",11,Samsung,653.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,
1765,Admiral ADREFOG185DPB 175 L 3 Star Single Door Refrigerator,18999,4.0,Refrigerator,"['Single Door', '175 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor', '2 Bottle Shelves']",8,Admiral,175.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1766,LG GL-X257AMC3 630 L 3 Star Side By Side Refrigerator,194990,4.05,Refrigerator,"['Side By Side', '630 L Capacity', 'Internal LED Display', 'Wi-Fi Connectivity', 'APP Control', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer']",11,LG,630.0,L,3.0,1,0,1,0,1,2,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,
1767,IFB IFBDC-2132NCSE 187 L 2 Star Single Door Refrigerator,18750,4.05,Refrigerator,"['Single Door', 'Top Mounted Freezer', '187 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Child Lock', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",10,IFB,187.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1768,Godrej DH EPenta 325E 2HCN RW 300 L Double Door Deep Freezer,23765,4.7,Refrigerator,"['Multi Door', '300 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock', 'Fixed Speed Compressor', '5 years Product Warranty', '5 years Compressor Warranty']",8,Godrej,300.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1769,Godrej DH EPenta 225D 1HCN RW 207 L 4 Star Single Door Deep Freezer,26975,4.5,Refrigerator,"['Single Door', '207 L Capacity', '4 Star Energy Rating', 'Convertible', 'Door Lock', 'Tropicalised Compressor', '5 years Product Warranty', '5 years Compressor Warranty']",8,Godrej,207.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1770,LG GL-T502CPZR 446 L 1 Star Double Door Refrigerator,47490,4.25,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '446 L Capacity', '1 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm', 'Door Lock']",11,LG,446.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,
1771,Liebherr DFPrmC 2021 202 L 3 Star Single Door Refrigerator,17590,4.35,Refrigerator,"['Single Door', 'Top Mounted Freezer', '202 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Inverter Compressor']",8,Liebherr,202.0,L,3.0,1,1,0,0,0,0,2021,0,5,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1772,Whirlpool NEO SP 278 PRM 235 L 2 Star Double Door Refrigerator,24734,4.3,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '235 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Door Alarm', 'Door Lock', 'Removable Gasket']",10,Whirlpool,235.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,1,0,0,0,,,,,,,,,,,,,
1773,Haier HRD-2102BRB-P 190 L 2 Star Single Door Refrigerator,14490,4.1,Refrigerator,"['Single Door', 'Top Mounted Freezer', '190 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",8,Haier,190.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1774,Whirlpool FP 253D PROTTON ROY 235 L Triple Door Refrigerator,29390,4.2,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '235 L Capacity', 'Toughened Glass', 'Frost Free', 'Door Alarm', 'Removable Gasket', 'Digital Inverter Compressor']",8,Whirlpool,235.0,L,,1,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,
1775,Bosch CST20S25PI 207 L 5 Star Single Door Refrigerator,21990,4.3,Refrigerator,"['Single Door', 'Top Mounted Freezer', '207 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",8,Bosch,207.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1776,MarQ By Flipkart 205BD3MQ24-OB 208 L 3 Star Single Door Refrigerator,13990,4.65,Refrigerator,"['Single Door', 'Top Mounted Freezer', '208 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Child Lock', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",9,MarQ,208.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1777,Bosch CST20S23PI 207 L 3 Star Single Door Refrigerator,17990,4.45,Refrigerator,"['Single Door', 'Top Mounted Freezer', '207 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",8,Bosch,207.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1778,LG GL-B257DCM3 635 L 3 Star Side By Side Refrigerator,114990,4.55,Refrigerator,"['Side By Side', '635 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Deodorizer', 'Door Alarm', 'Removable Gasket']",9,LG,635.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1779,Godrej RD ERIO PLS 205B THF WN RD 180 L 2 Star Single Door Refrigerator,17500,4.3,Refrigerator,"['Single Door', 'Top Mounted Freezer', '180 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Removable Gasket', 'Fixed Speed Compressor', '2 Bottle Shelves']",8,Godrej,180.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1780,Godrej RT EONVOGUE 310B RI WT WD 272 L 2 Star Double Door Refrigerator,35094,4.6,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '272 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Door Alarm', 'Removable Gasket']",8,Godrej,272.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1781,Whirlpool 230 IMPRO ROY 3S INV 207 L 3 Star Single Door Refrigerator,17990,4.15,Refrigerator,"['Single Door', 'Top Mounted Freezer', '207 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'IntelliSense Inverter Compressor']",8,Whirlpool,207.0,L,3.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1782,Haier HRF-2902BGI-P 240 L 2 Star Double Door Refrigerator,25150,4.0,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '240 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",10,Haier,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1783,MarQ By Flipkart 180BD3MQ24-CB 183 L 3 Star Single Door Refrigerator,12790,4.1,Refrigerator,"['Single Door', 'Top Mounted Freezer', '183 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Child Lock', 'Door Lock', 'Removable Gasket', 'Reciprocating Compressor']",9,MarQ,183.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1784,Bosch Serie 4 CTC35S02DI 334 L 2 Star Double Door Refrigerator,39990,4.55,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '334 L Capacity', 'Temperature Display', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Deodorizer']",9,Bosch,334.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
1785,LG GL-M051RSWB 43 L 1 Star Single Door Mini Refrigerator,11639,4.05,Refrigerator,"['Single Door', 'Top Mounted Freezer', '43 L Capacity', '1 Star Energy Rating', 'Linear Compressor', '1 year Product Warranty', '10 years Compressor Warranty']",7,LG,43.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,
1786,Croma CRLR251DIE302704 251 L 4 Star Single Door Refrigerator,21490,4.55,Refrigerator,"['Single Door', 'Top Mounted Freezer', '251 L Capacity', '4 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Removable Gasket', 'Reciprocating Compressor', '3 Bottle Shelves']",9,Croma,251.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1787,Samsung RF65DG90BDSG 650 L French Door Refrigerator,181472,4.65,Refrigerator,"['Side By Side', '650 L Capacity', 'Internal (Simple UX LCD) Display', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Child Lock', 'Door Alarm', 'Removable Gasket']",11,Samsung,650.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,
1788,Haier HED-203RD-P 190 L 3 Star Single Door Refrigerator,18605,4.2,Refrigerator,"['Single Door', 'Top Mounted Freezer', '190 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",9,Haier,190.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1789,Haier HRB-2872BGB-P 237 L 2 Star Double Door Refrigerator,28990,4.5,Refrigerator,"['Multi Door', 'Bottom Mounted Freezer', '237 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",10,Haier,237.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1790,IFB IFBDC-2235DRBED 197 L 5 Star Single Door Refrigerator,18990,4.25,Refrigerator,"['Single Door', 'Top Mounted Freezer', '197 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Child Lock', 'Door Lock', 'Removable Gasket', 'Inverter Compressor']",10,IFB,197.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1791,IFB IFBDC-2235DBSE 197 L 5 Star Single Door Refrigerator,16490,4.4,Refrigerator,"['Single Door', 'Top Mounted Freezer', '197 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Child Lock', 'Door Lock', 'Removable Gasket', 'Inverter Compressor']",10,IFB,197.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1792,Haier HRS-682SWDU1 596 L Side by Side Refrigerator,68890,4.5,Refrigerator,"['Side By Side', 'Top Mounted Freezer', '596 L Capacity', 'Digital Display', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer', 'Child Lock', 'Door Alarm']",10,Haier,596.0,L,,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,
1793,IFB IFBFF-3152DBSE 265 L 2 Star Double Door Refrigerator,27490,4.6,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '265 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Deodorizer', 'Child Lock', 'Door Lock']",10,IFB,265.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,
1794,Haier HED-205MDB-P 190 L 5 Star Single Door Refrigerator,17390,4.75,Refrigerator,"['Single Door', 'Top Mounted Freezer', '190 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",8,Haier,190.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1795,Voltas Beko RDC240C 208 L 3 Star Single Door Refrigerator,16150,4.65,Refrigerator,"['Single Door', 'Top Mounted Freezer', '208 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Removable Gasket', 'Reciprocating Compressor', '1 Bottle Shelves']",9,Voltas,208.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1796,Haier HED-202RB-P 190 L 2 Star Single Door Refrigerator,13579,4.15,Refrigerator,"['Single Door', 'Top Mounted Freezer', '190 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",8,Haier,190.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1797,Haier HRF-2902BGB-P 240 L 2 Star Double Door Refrigerator,24999,4.3,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '240 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",9,Haier,240.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1798,Haier HEF-253GB-P 240 L 3 Star Double Door Refrigerator,24790,4.55,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '240 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Door Alarm', 'Removable Gasket']",9,Haier,240.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1799,Haier HED-19TMS-N 185 L 2 Star Single Door Refrigerator,11990,4.35,Refrigerator,"['Single Door', 'Top Mounted Freezer', '185 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Deodorizer', 'Door Lock', 'Removable Gasket']",8,Haier,185.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1800,Blue Star CF3-130NEYW 108 L Single Door Deep Freezer,15503,4.5,Refrigerator,"['Chest Freezer', '108 L Capacity', '3 Star Energy Rating', 'Door Lock', '1 year Product Warranty', '4 years Compressor Warranty']",6,Blue Star,108.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1801,Blue Star CF4-180NEYW 161 L Single Door Deep Freezer,18044,4.75,Refrigerator,"['Chest Freezer', '161 L Capacity', '4 Star Energy Rating', 'Door Lock', '1 year Product Warranty', '4 years Compressor Warranty']",6,Blue Star,161.0,L,4.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1802,Haier HED-205MRB-P 190 L 5 Star Single Door Refrigerator,19463,4.45,Refrigerator,"['Single Door', 'Top Mounted Freezer', '190 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",8,Haier,190.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1803,Haier HED-213MRB-N 205 L 3 Star Single Door Refrigerator,17446,4.25,Refrigerator,"['Single Door', 'Top Mounted Freezer', '205 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",8,Haier,205.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1804,Haier HED-182RS-N 175 L 2 Star Single Door Refrigerator,16250,4.65,Refrigerator,"['Single Door', 'Top Mounted Freezer', '175 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Door Lock', 'Removable Gasket', 'Normal Compressor']",8,Haier,175.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1805,Midea MDRT359FGI50 233 L 2 Star Double Door Refrigerator,21599,4.35,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '233 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer', 'Door Alarm']",9,Midea,233.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,
1806,Whirlpool NEO DF278 PRM 235 L 2 Star Double Door Refrigerator,23590,4.4,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '235 L Capacity', 'LED Display', '2 Star Energy Rating', 'Toughened Glass', 'Frost Free', 'Door Alarm', 'Door Lock']",9,Whirlpool,235.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,
1807,Godrej RD EMARVEL 207E TDI 180 L 5 Star Single Door Refrigerator,16975,4.5,Refrigerator,"['Single Door', 'Top Mounted Freezer', '180 L Capacity', '5 Star Energy Rating', 'Toughened Glass', 'Removable Gasket', 'Inverter Compressor', '2 Bottle Shelves']",8,Godrej,180.0,L,5.0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1808,Panasonic NR-TH272BUSN 237 L 2 Star Double Door Refrigerator,23990,4.35,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '237 L Capacity', '2 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Frost Free', 'Door Alarm', 'Removable Gasket']",9,Panasonic,237.0,L,2.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,
1809,Godrej RD CHAMP 114A WPF 97 L 1 Star Single Door Refrigerator,12018,4.1,Refrigerator,"['Single Door', 'Compact Mounted Freezer', '97 L Capacity', '1 Star Energy Rating', 'Toughened Glass', 'Door Lock', '2 Bottle Shelves', '1 year Product Warranty']",8,Godrej,97.0,L,1.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
1810,Whirlpool IFPRO INV CNV 278 235 L 3 Star Double Door Refrigerator,30500,4.45,Refrigerator,"['Multi Door', 'Top Mounted Freezer', '235 L Capacity', 'LED Display', '3 Star Energy Rating', 'Toughened Glass', 'Convertible', 'Frost Free', 'Deodorizer']",9,Whirlpool,235.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,0,1,0,,,,,,,,,,,,,
1811,Godrej DH EPenta 425E 2HCN 405 L Double Door Deep Freezer,27868,4.25,Refrigerator,"['Multi Door', '405 L Capacity', '5 Star Energy Rating', 'Convertible', 'Door Lock', 'Fixed Speed Compressor', '5 years Product Warranty', '5 years Compressor Warranty']",8,Godrej,405.0,L,5.0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,,,,,,,,,,,,,
1812,Samsung RR24D2Z23CU 223 L 3 Star Single Door Refrigerator,18590,4.55,Refrigerator,"['Single Door', 'Top Mounted Freezer', '223 L Capacity', '3 Star Energy Rating', 'Toughened Glass', 'Moisture Control', 'Deodorizer', 'Door Lock', 'Removable Gasket']",9,Samsung,223.0,L,3.0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
